year,word,frequency
1970,vaatteet lastenvaatteet,19
1970,"Helsinki, Mustalahdentie 10",2
1970,"Helsinki, Kylänvanhimmantie",3
1970,kynttilät,38
1970,"Helsinki, Snellmaninkatu. Aleksanterinkatu 18, 20. Katariinankatu",2
1970,polttopuu,7
1970,"Helsinki, Siltavuorenranta, Siltasaari, Hakaniementori",3
1970,"Helsinki, Meritullinkatu, Maneesikatu",1
1970,"Helsinki, Halkolaituri",3
1970,autot henkilöautot pakettiautot,4
1970,vaatteet housut,1
1970,sähkökitara,8
1970,"Helsinki, Siltavuorenpenger, Snellmaninkatu",2
1970,naiset miehet,2
1970,"Helsinki, Hakaniemen torikatu 4",2
1970,kauppakeskukset,2
1970,kasvihuoneet,7
1970,vesistöalueet,6
1970,pääkonttorit,2
1970,kulkuneuvoteollisuus telakkateollisuus,8
1970,voimajohdot,3
1970,alueet liikennealueet satamat,4
1970,"Helsinki, Viherniemenkatu",2
1970,polkuautot,2
1970,juurekset,1
1970,"Helsinki, Näkinkuja 7b",1
1970,"Helsinki, Hämeentie 2b",15
1970,"Helsinki, Hämeentie 2a",2
1970,lumityöt,12
1970,"Helsinki, Karhupuisto. Viides linja 2, 4, 6, 8, 10, 12, 14. Porthaninkatu 6, 7, 13.",3
1970,kodit työhuoneet,1
1970,postimiehet,2
1970,vaatteet lastenvaatteet housut takit,1
1970,"Helsinki, Vuorimiehenkatu 1",2
1970,sumu,29
1970,opintomatkat,1
1970,"Helsinki, Lapinrinne 4",1
1970,"Helsinki, Ruoholahdenkatu 5",1
1970,romuttamot,1
1970,"Helsinki, Hietarannantie 9",3
1970,kuvaamataito,2
1970,rakennukset asuinrakennukset kerrostalot,46
1970,vaatteet takit sadetakit,1
1970,"Helsinki, Vaasankatu 17",16
1970,julkiset palvelut,7
1970,leikkipuistot,138
1970,uusrenessanssi,6
1970,liikenneruuhkat,78
1970,"Helsinki, Unioninkatu",25
1970,"Helsinki, Museokatu 23",1
1970,"Helsinki, Neljäs linja 3",5
1970,rakennushistoria,5
1970,pariskunnat,2
1970,"Helsinki, Meritullinkatu, Kristianinkatu",1
1970,kaupunkikeskustat,488
1970,"Helsinki, Laivurinkatu. Jääkärinkatu",2
1970,siluetit,5
1970,kilvet,3
1970,"Helsinki, Välikatu, Kristianinkatu, Meritullinkatu",3
1970,vanhat kivitalot,4
1970,skootterit,5
1970,"Helsinki, Linnanrakentajantie. Itäväylä",3
1970,"Helsinki, Alppikatu 15",1
1970,saastuminen,2
1970,veistokset patsaat,5
1970,neuvonta,3
1970,"Helsinki, Vilhonkatu",3
1970,puhallinorkesterit,3
1970,huonekalut sängyt tuolit,1
1970,mikroautot,1
1970,ihmiset,480
1970,ornamentit,1
1970,"Helsinki, Pikkukoski",3
1970,"Helsinki, Pikku Satamakatu 6",4
1970,hyllyt,9
1970,kansantanssit,1
1970,kirjat,9
1970,kaakeliuunit,2
1970,"Helsinki, Limingantie 9",2
1970,"Helsinki, Reposalmi",22
1970,; ,4
1970,maat Etelä-Vietnam,1
1970,jalankulkijat,1007
1970,juoksijat,1
1970,kaupunkiympäristö kerrostalot,3
1970,"Helsinki, Kapteeninkatu 18",2
1970,"Helsinki, Porthaninkatu 2",7
1970,vuodenajat talvi,19
1970,mustikka,1
1970,virkistysalueet,151
1970,"Helsinki, Porthaninkatu 6",1
1970,"Helsinki, Porthaninkatu 7",1
1970,"Helsinki, Porthaninkatu 4",1
1970,"Helsinki, Porthaninkatu 5",2
1970,"Helsinki, Neljäs linja 17",4
1970,"Helsinki, Neljäs linja 16",10
1970,"Helsinki, Neljäs linja 15",27
1970,"Helsinki, Neljäs linja 14",4
1970,"Helsinki, Mannerheimintie 1",1
1970,"Helsinki, Neljäs linja 10",4
1970,uunit,3
1970,"Helsinki, Iso Roobertinkatu 6, 8",2
1970,autot,1268
1970,"Helsinki, Kapteeninkatu. Vuorimiehenkatu",3
1970,"Helsinki, Mannerheimintie 9",6
1970,"Helsinki, Neljäs linja 18",1
1970,"Helsinki, Linnanlaituri",30
1970,asuinalueet lähiöt,6
1970,"Helsinki, Kristianinkatu, Välikatu",2
1970,nostolaitteet nosturit,2
1970,veneet. miehet,1
1970,puhtaanapito,2
1970,pankkiala,1
1970,mielenosoitukset,166
1970,"Helsinki, Kolmas Linja 6, Porthaninkatu",3
1970,"Helsinki, Annankatu",2
1970,rakennukset asuinrakennukset,84
1970,ruuhkaliikenne,3
1970,19700209,6
1970,metsät,1050
1970,joukkuepelit,6
1970,"Helsinki, Kolmas linja 5",1
1970,työväenliike,55
1970,"Helsinki, Pasilankatu",2
1970,jalot,1
1970,"Helsinki, Linnunlauluntie 7",2
1970,ääniteknikot,1
1970,nuoret,336
1970,"Helsinki, Aurorankatu 13. Nervanderinkatu.",2
1970,saasteet,5
1970,"Helsinki, Itäinen Pihlajasaari",5
1970,keräkaali,2
1970,"Helsinki, Tarkk'ampujankatu (?)",2
1970,lasiesineet,3
1970,pakkaukset,5
1970,shakki,17
1970,1970 -luku,491
1970,linnoitukset,142
1970,yrittäjät,2
1970,"Helsinki, Tukholmankatu 2",1
1970,rakennukset kerrostalot,4
1970,vaatteet talvivaatteet,1
1970,pukineet vaatteet,2
1970,käsinuket,2
1970,"Helsinki, Eteläranta",18
1970,Helsingin kaupungintalo,4
1970,"Helsinki, Talvelantie 8",3
1970,jugend,36
1970,"Helsinki, Mannerheimintie",37
1970,"Helsinki, Työmiehenkatu 2. Lastenkodinkatu 9.",3
1970,musiikkiluokat,2
1970,"Helsinki, Merikannontie 1, 3",2
1970,"Helsinki, Yliopistonkatu",1
1970,"Helsinki, Kivisaarentie 6, 2, 4",1
1970,19700924,84
1970,"Helsinki, Nordenskiöldinkatu. Pohjoinen Stadiontie",358
1970,vaatehuolto,2
1970,pintakäsittely maalaus,2
1970,katutyöt,1
1970,"Helsinki, Kasarmikatu 8",4
1970,vaatteet miesten puvut takit,11
1970,"Helsinki, Matti Heleniuksen puisto",31
1970,johtimet,17
1970,"Helsinki, Telakkakatu 6",11
1970,palokunnat,4
1970,"Helsinki, Puutarhakatu, Yrjö-Koskisen katu",2
1970,"Helsinki, Viikintie. Viikinkaari 8",2
1970,huonekalut pöydät tuolit sohvat,2
1970,puistot viheralueet,15
1970,tavaravaunut,12
1970,hotellit,3
1970,hevosajoneuvot,7
1970,"Helsinki, Merikatu 23",4
1970,"Helsinki, Abrahaminkatu 4, Kalevankatu 49",4
1970,"Helsinki, Kitusentie, Tulppatie",3
1970,Ilta-Sanomat,11
1970,liedet puuhellat keittolevyt,2
1970,liturgiset värit,38
1970,"Helsinki, Paloheinän huippu",1
1970,kulkueet,3
1970,kaupunkiliikenne,3
1970,portaat. kivirakenteet,1
1970,"Helsinki, Junatie",2
1970,kädet,2
1970,"Helsinki, Lehdesniityntie 3",2
1970,voimalat vesivoimalat,4
1970,kannattajat,1
1970,"Helsinki, Suonionkatu",5
1970,"Helsinki, Franzéninkatu 3 B",1
1970,abit,11
1970,"Helsinki, Kristianinkatu, Meritullinkatu",5
1970,laukut käsilaukut,6
1970,"Helsinki, Munkkisaari",1
1970,"Helsinki, Makasiinilaituri",2
1970,"Helsinki, Viherniemenkatu 7. Hakaniemenpuisto",1
1970,kansanperinne,2
1970,"Helsinki, Eerikinkatu. Kalevankatu. Lönnrotinkatu",2
1970,päihdeongelmaiset,6
1970,muoviteollisuus,2
1970,"Helsinki, Mariankatu. Pohjoisesplanadi",1
1970,pinnanmuodot,2
1970,ullakot,1
1970,"Helsinki, Pengerkatu 4",1
1970,pysäköintipaikat,56
1970,"Helsinki, Katariinankatu",1
1970,uima-altaat,5
1970,"Helsinki, Varsasaari",1
1970,"Helsinki, Sörnäisten rantatie 20",5
1970,tuolit,24
1970,"Helsinki, Viherniemenkatu 7",3
1970,"Helsinki, Kappeliesplanadi, Esplanadinpuisto",1
1970,tapahtumat,268
1970,"Helsinki, Eteläinen Makasiinikatu 8",2
1970,kahvimyllyt,1
1970,19700211,2
1970,liikerakennukset myymälät,3
1970,"Helsinki, Kaarenjalka 10",1
1970,sisustus,47
1970,Helsinki -- Kaivopuisto,11
1970,"Helsinki, Porthaninkatu",12
1970,"Helsinki, Castréninkatu 18. Alppikatu 19",6
1970,pelit,29
1970,"Helsinki, Luoto",2
1970,"Helsinki, Kontulantie 12",4
1970,"Helsinki, Pikku Mustasaari, Iso Mustasaari",6
1970,mieskulttuuri,5
1970,"Helsinki, Museokatu 13, 15, 17, 19, 25, 27, 29 Oksasenkatu 8",2
1970,"Helsinki, Elontie 10",4
1970,"Helsinki, Kaarenjalka 4, 6",2
1970,muoti,81
1970,liikenne joukkoliikenne,56
1970,aallot,8
1970,"Helsinki, SIltasaarenkatu. Hämeentie",2
1970,"Helsinki, Ilveskorvenpuisto",6
1970,"Helsinki, Lauttasaaren silta",6
1970,"Helsinki, Sörnäisten rantatie. Hakaniemen torikatu",8
1970,ruuhkat,40
1970,"Helsinki, Haapasaarentie 7",2
1970,"Helsinki, Haapasaarentie 4",2
1970,lammas,23
1970,saksan kieli,1
1970,kaupat vähittäiskauppa,1
1970,kaupat taidekauppa kehysliike,1
1970,"Helsinki, Itäinen Papinkatu 1",8
1970,"Helsinki, Engelinaukio",4
1970,avajaiset,9
1970,vallankumoukset,1
1970,"Helsinki, Nordenskiöldinkatu",4
1970,savukkeet,10
1970,jäljet,1
1970,lastenrattaat,127
1970,"Helsinki, Tehtaankatu. Perämiehenkatu",2
1970,urheilijat,1
1970,istuimet,9
1970,sorsat,1
1970,"Helsinki, Kluuvikatu",2
1970,väestöryhmät,1
1970,valo,2
1970,"Helsinki, Kajaaninlinnantie 3",1
1970,"Helsinki, Kajaaninlinnantie 7",51
1970,"Helsinki, Kajaaninlinnantie 6",1
1970,"Helsinki, Länsiväylä",44
1970,"Helsinki, Kajaaninlinnantie 4",8
1970,"Helsinki, Katajanokanlaituri. Kanavakatu. Kanavaranta",12
1970,"Helsinki, Pohjoisranta 24. Maurinkatu 18",1
1970,kaarna,3
1970,"Helsinki, Sörnäisten satama",5
1970,"Helsinki, Myllypurontie 22",9
1970,julkiset rakennukset museot,2
1970,veneet purjeveneet,1
1970,piharakennukset,9
1970,taideaineet,1
1970,Kumpula,4
1970,"Helsinki, Porthaninkatu 11",1
1970,penkit,351
1970,leikki,14
1970,painovapaus,1
1970,"Helsinki, Nordsjön kartanonpuisto 14",1
1970,Ateneum,10
1970,matkustaminen,1
1970,urheilu veteraaniurheilu kestävyysjuoksu,1
1970,eläintarhat,4
1970,"Helsinki, Vuorikatu 4",2
1970,"Helsinki, Helsinki Suomi-Finland",1
1970,"Helsinki, Länsi-Mustasaari",7
1970,"Helsinki, Latokartanontie 11",30
1970,rakennustyömaat,122
1970,hallitsijat,1
1970,juhlamenot,320
1970,"Helsinki, Kaisaniemenkatu 10",3
1970,kotiapulaiset,1
1970,ruokatarvikkeet,1
1970,"Helsinki, Kaisaniemenkatu, Unioninkatu",2
1970,"Helsinki, Iso Roobertinkatu 41",4
1970,autot henkilöautot kuorma-autot,14
1970,"Helsinki, Juolukkapolku 6",2
1970,"Helsinki, Siltavuorenranta 18",1
1970,liikenneväylät tiet,2
1970,ulkoilualueet,150
1970,"Helsinki, Kristianinkatu 23",2
1970,"Helsinki, Porthaninrinne 2",1
1970,opiskelijat,24
1970,"Helsinki, Kaivokatu",24
1970,huonekalut työpöydät,1
1970,"Helsinki, Sörnäisten rantatie 9-11, 12",7
1970,kuvataide,2
1970,liikuntavälineet,14
1970,"Helsinki, Suonionkatu 4 - Neljäs linja 18",1
1970,katolinen kirkko,38
1970,morttelit,2
1970,lamput,8
1970,puolustushallinto,2
1970,"Helsinki, Hakaniemenkatu",3
1970,panoraamat,7
1970,taulut,4
1970,avaimet,1
1970,kirjoituskoneet,1
1970,"Helsinki, Aadolfinkatu 5b, 7",1
1970,kulkuneuvot maakulkuneuvot ajoneuvot moottoriajoneuvot autot henkilöautot,13
1970,"Helsinki, Merimiehenkatu",2
1970,tavaratalot,22
1970,istuimet penkit,3
1970,palloilu,1
1970,"Helsinki, Sörnäisten rantatie 9, 11",5
1970,työmatkat,8
1970,taidenäyttelyt,1
1970,yhteiskuntavastuu,1
1970,kivirakenteet,130
1970,rakenteet runkorakenteet parvekkeet,1
1970,painomenetelmät,2
1970,apuvälineet,10
1970,"Helsinki, Lapinlahden silta",4
1970,kaupat,16
1970,koristelu,105
1970,kevyen liikenteen väylät,43
1970,alivuokralaisenasunto,1
1970,"Helsinki, Viides linja. Karhupuisto",1
1970,kioskit,79
1970,Oy Wärtsilä Ab,13
1970,vitriinit,1
1970,"Helsinki, Kaisaniemenkatu 1. Kaivokatu 2. Keskuskatu 6",1
1970,altaat,4
1970,"Helsinki, Kaisaniemenkatu. Kaivokatu",3
1970,stadionit,27
1970,"Helsinki, Koetilantie",1
1970,hammasproteesit,1
1970,"Helsinki, Fleminginkatu 16.",1
1970,sohvat,2
1970,purjeveneet,32
1970,roska-astiat,79
1970,vaatteet virkapuvut,1
1970,"Helsinki, Aleksis Kiven katu 17",2
1970,kaavoitus,5
1970,"Helsinki, Iso-Roobertinkatu 19, 17, 15",2
1970,"Helsinki, Eläintarhantie",28
1970,kahvikupit,2
1970,äidit,3
1970,aluskasvillisuus,2
1970,"Helsinki, Uunisaarensalmi",2
1970,puuteollisuus,2
1970,höylät,4
1970,jäätelö,4
1970,äänestäjät,6
1970,"Helsinki, Siltasaarenkatu. Toinen linja",2
1970,Pitkäsilta,6
1970,jäteveden käsittely,2
1970,"Helsinki, Tehtaankatu 27-29, 36",3
1970,ratsuhevoset,3
1970,juuristo,1
1970,työväenkulttuuri,3
1970,"Helsinki, Mikkolantie 3",2
1970,postitoimipaikat,1
1970,radiot,5
1970,terassit,12
1970,kansakoulu,29
1970,"Helsinki, Toinen linja 8, 10, 27",3
1970,liikkuminen,2
1970,alkoholi,4
1970,sairaalarakennukset,67
1970,"Helsinki, Neljäs linja",2
1970,radat,29
1970,pelikortit,2
1970,"Helsinki, Aleksanterinkatu",73
1970,rahastajat,1
1970,rahtilaivat,27
1970,"Helsinki, Iso Puistotie",17
1970,aitat,1
1970,"Helsinki, Suonionkatu (?)",1
1970,sukset,2
1970,"Helsinki, Turunlinnantie. Vanhanlinnantie. Vanhanlinnankuja 1.",6
1970,"Helsinki, Sibeliuksenkatu. Ruusulankatu",2
1970,"Helsinki, Fabianinkatu 8",16
1970,"Helsinki, Wallininkuja 5",5
1970,"Helsinki, Lonna",7
1970,1970 n,93
1970,"Helsinki, Pornaistenniemi",17
1970,"Helsinki, Rusettipolku 4. Olavinlinnantie 7",1
1970,rakennukset kirkkorakennukset liikerakennukset,12
1970,"Helsinki, Kuningattarenpolku",1
1970,romuliikkeet,2
1970,vaatteet hameet housut lastenvaatteet paidat takit,2
1970,tukitelineet,2
1970,"Helsinki, Lastenkodinkatu 1",4
1970,vesikulkuneuvot veneet puuveneet moottoriveneet purjeveneet,4
1970,hatut,48
1970,poliittiset liikkeet,1
1970,"Helsinki, Iso Roobertinkatu 7",2
1970,sisustus maalaukset,7
1970,"Helsinki, Sörnäisten rantatie 12",4
1970,ilmasto,100
1970,Helsingin tuomiokirkko,39
1970,vaatteet mekot lastenvaatteet paidat,1
1970,"Helsinki, Iso-Roobertinkatu 19,17",2
1970,Kauppahallit,7
1970,voimistelusalit,1
1970,katot,19
1970,kulttuuritapahtumat,5
1970,esittävät taiteet,2
1970,oppiaineet kotitalous,2
1970,"Helsinki, Fabianinkatu 31",3
1970,kansallisromantiikka,6
1970,"Helsinki, Vanha kirkkopuisto",2
1970,"Helsinki, Ässänrinne",4
1970,19706,1
1970,"Helsinki, Hämeentie. Toinen linja",1
1970,kaiuttimet,14
1970,vaatteet housut lastenvaatteet paidat takit,7
1970,bassokitara,5
1970,"Helsinki, Viiden Linja 16",1
1970,"Helsinki, Puistokatu",1
1970,vastarinta,17
1970,etniset ryhmät,2
1970,suot,2
1970,vuokra-asunnot,6
1970,"Helsinki, Sofiankatu",1
1970,pukineet,1
1970,leikit ulkoleikit,28
1970,"Helsinki, Hesperian esplanadi",20
1970,liikekilvet,1
1970,"Helsinki, Hernepellontie 24",3
1970,vaatteet lastenvaatteet miesten puvut takit,3
1970,muistelu,24
1970,syöminen,3
1970,"Helsinki, Kaarenjalka 3, 4, 6",4
1970,tekstinvalmistus,2
1970,"Helsinki, Kastelholmantie 2",11
1970,kaupunkisuunnittelu,6
1970,"Helsinki, Pitkänsillanranta",1
1970,kuormalavat,1
1970,yö,7
1970,laiturit,337
1970,rakennustyöntekijät,8
1970,uusklassismi,15
1970,kellot,23
1970,vuotuisjuhlat vappu,1
1970,toimistot,1
1970,sisustus pöydät tuolit gobeliinit,1
1970,"Helsinki, Fleminginkatu 11, 13",7
1970,"Helsinki, Jokipolku 6",4
1970,tavaraliikenne,10
1970,"Helsinki, Pengerkatu 17",2
1970,kylmyys,95
1970,alueet,7
1970,kodinkoneet pakastimet,1
1970,"Helsinki, Kaisaniemenkatu. Vilhonkatu",4
1970,nukenvaatteet,2
1970,rakennelmat,2
1970,kerrostaloalueet,3122
1970,maatalous,4
1970,ikääntyneet,2
1970,pesuaineet,2
1970,maa-aineksen otto,15
1970,"Helsinki, Kontulankaari 2",3
1970,"Helsinki, Kangaslampi",3
1970,"Helsinki, Kauppatori. Linnanlaituri",1
1970,"Helsinki, Kontulankaari 6",3
1970,"Helsinki, Kristianinkatu",2
1970,vesialueet,9
1970,"Helsinki, Kirstinkatu 5, 7, Josafatinkatu 7",3
1970,talousrakennukset,4
1970,kodittomuus,1
1970,"Helsinki, Museokatu 20-22",2
1970,kiinteistönhoitajat,2
1970,liikuntapaikat,9
1970,tunteet,2
1970,leivonnaiset,1
1970,voimalinjat,4
1970,"Helsinki, Torkkelinpuistikko",4
1970,"Helsinki, Säästöpankinranta 2",8
1970,patsaat,139
1970,pojat,709
1970,runko,8
1970,vartiointi,2
1970,rappio,1
1970,"Helsinki, Kasarmitori. Eteläinen Makasiinikatu. Pohjoinen Makasiinikatu",3
1970,raitiotiet,2
1970,vaahtera,2
1970,"Helsinki, Siltavuorensalmi",7
1970,"Helsinki, Ilolanpuisto",16
1970,huonekalut keinutuolit pöydät tuolit,1
1970,väkivalta katuväkivalta,2
1970,"Helsinki, Kulosaaren silta",12
1970,Käpylä,40
1970,"Helsinki, Tarkk'ampujankatu 12",5
1970,käymäläkalusteet,1
1970,kulkuneuvoteollisuus,4
1970,tohtorikoulutus,2
1970,työläiset,67
1970,maailmanperintökohteet,20
1970,demokratia,8
1970,automerkit,78
1970,"Helsinki, Osmonkuja",5
1970,"Helsinki, Liisankatu 25",1
1970,tähteet,4
1970,laivat matkustajalaivat,8
1970,"Helsinki, Myllykallio",1
1970,Eteläsatama,56
1970,rekka-autot,28
1970,"Helsinki, Tehtaankatu. Neitsytpuisto",1
1970,"Helsinki, Tiilimäki 19",2
1970,poliisi,14
1970,viestimet,10
1970,"Helsinki, Hakaniemenranta 1, Siltasaarenkatu",2
1970,rakennukset teollisuusrakennukset varastot,1
1970,alkovit,2
1970,loma-asunnot,1
1970,vastaanotot,1
1970,tuvat,1
1970,portit,86
1970,"Helsinki, Siltasaarenkatu. Hakaniementori",8
1970,"Helsinki, Toinen linja 23",2
1970,matkustamot,1
1970,Helsinki -- Senaatintori,31
1970,rakentamistiheys,2
1970,purjelaivat,4
1970,paloautot,2
1970,"Helsinki, Itäväylä. Kulosaaren silta",8
1970,friisit,6
1970,"Helsinki, Säästöpankinranta. Tokoinranta",3
1970,opiskelijapolitiikka,13
1970,"Helsinki, Maasälväntie 5",6
1970,"Helsinki, Hietakannas",1
1970,soittimet,12
1970,19700906,461
1970,puheet,1
1970,penkinpainajaiset,16
1970,tanssit,3
1970,puusepät,4
1970,kauppa vähittäiskauppa,15
1970,vaatteet asusteet huivit lastenvaatteet,2
1970,tekstiilihuolto,2
1970,197012,33
1970,paloasemat,6
1970,197010,43
1970,197011,141
1970,näyttelyt,167
1970,"Helsinki, Hakaniemenkatu 11",2
1970,tavarajunat,4
1970,pesukoneet,23
1970,"Helsinki, Porthaninkatu 3",4
1970,"Helsinki, Sturenkatu 4",1
1970,"Helsinki, Pitkäsilta, Siltasaarenkatu",1
1970,asunnot opiskelija-asunnot,1
1970,veistokset,109
1970,tapakasvatus,1
1970,"Helsinki, Tähtitornin vuori. Laivasillankatu",5
1970,piirustusvälineet,12
1970,kevät,14
1970,ahtaus,6
1970,vallit,69
1970,"Helsinki, Pohjoisesplanadi . Kauppatori",4
1970,kirjapainoala,2
1970,"Helsinki, Neitsytpolku 5. Pietarinkatu 6",10
1970,onget,2
1970,vaatteet lastenvaatteet mekot paidat,2
1970,kypärät,7
1970,"Helsinki, Mechelininkatu",16
1970,"Helsinki, Pietarinkatu 11, 13, 15, 16",3
1970,raideliikenne raitioliikenne,21
1970,"Helsinki, Vanha Tapanilantie.  Viertolantie.",5
1970,kampaukset,2
1970,polkupyörät,207
1970,"Helsinki, Siltasaarenkatu. Säästöpankinranta 2",3
1970,työvälineet,11
1970,kuljetusala,5
1970,"Helsinki, Kirstinkatu 9",1
1970,nimikilvet,48
1970,"Helsinki, Siltasaarenkärki",19
1970,"Helsinki, Kirstinkatu 7",3
1970,"Helsinki, Kirstinkatu 2",3
1970,viulu,12
1970,"Helsinki, Kustaanmiekka",10
1970,"Helsinki, Toinen linja 6",2
1970,"Helsinki, Toinen linja 4",1
1970,"Helsinki, Toinen linja 5",1
1970,kirjahyllyt,1
1970,"Helsinki, Toinen linja 19. Kolmas linja 20, 22",1
1970,säännöt,1
1970,1970 syksy,22
1970,"Helsinki, Ehrensvärdintie 28, 29",1
1970,aukiolo,1
1970,"Helsinki, Sturenkatu. Wallininkatu",6
1970,"Helsinki, Holmanmoisionpolku",1
1970,katuympäristöt,1
1970,"Helsinki, Päävartiontori",6
1970,torit aukiot,2
1970,"Helsinki, Viikin maataloustieteelliset laitokset",2
1970,pullot,12
1970,vanhat puurakennukset,2
1970,"Helsinki, Rahapajankatu, Pormestarinrinne",3
1970,lauteet,3
1970,raiteet,363
1970,"Helsinki, Pengerkatu 11, 13, 15, 17",2
1970,liittymät risteykset,2
1970,"Helsinki, Ehrenströmintie",38
1970,alkoholistit,15
1970,kirjapainot,4
1970,"Helsinki, Leppäsuon päiväkoti",1
1970,päivittäistavarakauppa,2
1970,"Helsinki, Siltasaarenkatu, Unioninkatu",7
1970,"Helsinki, Hämeentie 6",2
1970,"Helsinki, Hämeentie 4",3
1970,"Helsinki, Mannerheimintie 22, Simonkatu 1",1
1970,rakennukset huvilat,12
1970,"Helsinki, Strömsinlaituri",5
1970,"Helsinki, Hämeentie 8",1
1970,taidetoimikunnat,1
1970,työyksiköt,1
1970,polut,31
1970,saaret,1096
1970,"Helsinki, Castréninkatu 18, Neljäs Linja17, 19",4
1970,Suomen lippu,1
1970,kuivakäymälät,1
1970,katsojat,3
1970,säiliöt,6
1970,hautamuistomerkit,1
1970,"Helsinki, Hertankatu 9",2
1970,"Helsinki, Hämeenlinnanväylä",36
1970,"Helsinki, Haapaniemenkatu 1,3. Hämeentie 9",2
1970,sateenvarjot,58
1970,tunne-elämä,1
1970,19700301,8
1970,19700305,2
1970,henkilökunta,3
1970,tiilitalot,1
1970,ryhmät,88
1970,leikkipaikat,272
1970,"Helsinki, Saunalahti",35
1970,rakennukset kivitalot,2
1970,"Helsinki, Varsapuistikko",4
1970,ympäristö kaupunkiympäristö,18
1970,rakennukset,778
1970,"Helsinki, Kaisaniemen puisto",2
1970,"Helsinki, Holmanmoisionpolku 1",52
1970,"Helsinki, Olympiastadion",12
1970,"Helsinki, Siltasaarenkatu 18",4
1970,asusteet,6
1970,museotyö,1
1970,raadot,1
1970,"Helsinki, Fleminginkatu 11, 13.",1
1970,hautausmaat,82
1970,hiihto,4
1970,"Helsinki, Siltasaarenkatu 11",4
1970,poliisiajoneuvot,6
1970,"Helsinki, Ruoholahdenkatu 3-7",2
1970,nuket,11
1970,"Helsinki, Bulevardi",2
1970,sammutus,1
1970,leikit,47
1970,vahtimestarit,1
1970,"Helsinki, Kanavakatu",7
1970,"Helsinki, Untuvaisentie 7",2
1970,kaupunkiympäristö,5566
1970,veneet,213
1970,"Helsinki, Torkkelinkatu 9",1
1970,tehdasalueet,23
1970,sisutukset,1
1970,"Helsinki, Rantapaadentie",2
1970,"Helsinki, Pohjoinen Hesperiankatu 15",1
1970,leikkimökit,1
1970,kellotornit,4
1970,"Helsinki, Kalevankatu 61",2
1970,"Helsinki, Suonionkatu 4",2
1970,"Helsinki, Siilitie",8
1970,"Helsinki, Laivurinkatu. Vuorimiehenkatu",2
1970,yksinäisyys,2
1970,"Helsinki, Hämeentie 1a",8
1970,"Helsinki, Runeberginkatu 67",1
1970,arkkitehtuuri empire,1
1970,romurauta,2
1970,19701103,2
1970,puutavara,6
1970,astiat,6
1970,kosmetologit kauneudenhoito,1
1970,voimalat,38
1970,moottoripyöräilijät,1
1970,valimot,4
1970,puuveneet,14
1970,"Helsinki, Kivisaarentie 3.",1
1970,varastorakennukset,1
1970,pihat takapihat,1
1970,"Helsinki, Leankatu",2
1970,maanalaiset rakenteet,8
1970,koulutus ammattikoulutus,1
1970,kiinteistöpalvelut,2
1970,pesäpallo,5
1970,pappilat,2
1970,"Helsinki, Rusettipolku 4",1
1970,"Helsinki, Oikokatu 7",46
1970,"Helsinki, Laivasillankatu. Olympiaranta. Ehrenströmintie",4
1970,kalastusalukset,10
1970,heraldiikka,1
1970,valokuvaajat,17
1970,korsetit,1
1970,"Helsinki, Mannerheimintie. Keskuskatu",2
